id_usuario,id_pregunta,habilidad,resultado_correcto
usuario_110,204,RedesNeuronales,1
usuario_110,110,Programacion,0
usuario_110,307,SistemasDigitales,0
usuario_111,205,RedesNeuronales,1
usuario_111,305,SistemasDigitales,0
usuario_111,309,SistemasDigitales,1
usuario_111,105,Programacion,0
usuario_111,108,Programacion,1
usuario_111,108,Programacion,0
usuario_111,309,SistemasDigitales,1
usuario_111,310,SistemasDigitales,1
usuario_111,103,Programacion,1
usuario_111,309,SistemasDigitales,0
usuario_111,201,RedesNeuronales,1
usuario_111,108,Programacion,0
usuario_111,202,RedesNeuronales,1
usuario_111,101,Programacion,1
usuario_111,305,SistemasDigitales,0
usuario_111,108,Programacion,0
usuario_111,202,RedesNeuronales,1
usuario_111,206,RedesNeuronales,1
usuario_111,104,Programacion,0
usuario_111,206,RedesNeuronales,0
usuario_111,307,SistemasDigitales,0
usuario_111,108,Programacion,1
usuario_111,308,SistemasDigitales,1
usuario_111,101,Programacion,1
usuario_111,105,Programacion,1
usuario_111,305,SistemasDigitales,1
usuario_111,310,SistemasDigitales,1
usuario_111,209,RedesNeuronales,0
usuario_111,106,Programacion,1
usuario_111,302,SistemasDigitales,0
usuario_111,304,SistemasDigitales,1
usuario_111,205,RedesNeuronales,0
usuario_111,308,SistemasDigitales,1
usuario_111,110,Programacion,1
usuario_111,103,Programacion,0
usuario_111,304,SistemasDigitales,1
usuario_111,104,Programacion,1
usuario_111,104,Programacion,1
usuario_111,308,SistemasDigitales,0
usuario_111,206,RedesNeuronales,1
usuario_112,109,Programacion,0
usuario_112,102,Programacion,0
usuario_112,308,SistemasDigitales,1
usuario_112,107,Programacion,1
usuario_112,109,Programacion,1
usuario_112,201,RedesNeuronales,1
usuario_112,105,Programacion,0
usuario_112,109,Programacion,0
usuario_112,108,Programacion,1
usuario_112,205,RedesNeuronales,1
usuario_112,204,RedesNeuronales,0
usuario_112,103,Programacion,0
usuario_112,308,SistemasDigitales,0
usuario_112,208,RedesNeuronales,0
usuario_112,306,SistemasDigitales,0
usuario_112,109,Programacion,0
usuario_112,104,Programacion,1
usuario_112,308,SistemasDigitales,0
usuario_112,205,RedesNeuronales,0
usuario_112,209,RedesNeuronales,0
usuario_112,310,SistemasDigitales,0
usuario_112,302,SistemasDigitales,1
usuario_112,308,SistemasDigitales,1
usuario_112,201,RedesNeuronales,0
usuario_112,102,Programacion,0
usuario_112,104,Programacion,0
usuario_112,305,SistemasDigitales,1
usuario_112,310,SistemasDigitales,1
usuario_112,303,SistemasDigitales,1
usuario_112,106,Programacion,1
usuario_112,209,RedesNeuronales,0
usuario_112,110,Programacion,0
usuario_112,301,SistemasDigitales,0
usuario_112,106,Programacion,0
usuario_112,206,RedesNeuronales,0
usuario_112,204,RedesNeuronales,1
usuario_112,303,SistemasDigitales,0
usuario_112,109,Programacion,0
usuario_112,303,SistemasDigitales,1
usuario_112,310,SistemasDigitales,0
usuario_113,202,RedesNeuronales,1
usuario_113,203,RedesNeuronales,1
usuario_113,302,SistemasDigitales,0
usuario_113,201,RedesNeuronales,1
usuario_113,302,SistemasDigitales,0
usuario_113,107,Programacion,1
usuario_113,203,RedesNeuronales,1
usuario_113,201,RedesNeuronales,1
usuario_113,304,SistemasDigitales,0
usuario_113,308,SistemasDigitales,0
usuario_113,107,Programacion,0
usuario_113,109,Programacion,1
usuario_113,106,Programacion,0
usuario_113,207,RedesNeuronales,1
usuario_113,308,SistemasDigitales,0
usuario_113,104,Programacion,1
usuario_113,303,SistemasDigitales,0
usuario_113,106,Programacion,1
usuario_113,301,SistemasDigitales,0
usuario_113,106,Programacion,1
usuario_113,209,RedesNeuronales,1
usuario_113,108,Programacion,0
usuario_113,106,Programacion,1
usuario_113,105,Programacion,0
usuario_113,204,RedesNeuronales,1
usuario_113,107,Programacion,1
usuario_113,204,RedesNeuronales,1
usuario_113,304,SistemasDigitales,0
usuario_113,303,SistemasDigitales,1
usuario_113,310,SistemasDigitales,0
usuario_113,103,Programacion,1
usuario_113,202,RedesNeuronales,1
usuario_113,304,SistemasDigitales,0
usuario_113,309,SistemasDigitales,0
usuario_113,203,RedesNeuronales,1
usuario_113,310,SistemasDigitales,1
usuario_113,106,Programacion,0
usuario_113,204,RedesNeuronales,1
usuario_113,104,Programacion,1
usuario_113,109,Programacion,1
usuario_114,102,Programacion,0
usuario_114,207,RedesNeuronales,1
usuario_114,109,Programacion,1
usuario_114,110,Programacion,1
usuario_114,206,RedesNeuronales,0
usuario_114,202,RedesNeuronales,1
usuario_114,104,Programacion,1
usuario_114,202,RedesNeuronales,0
usuario_114,203,RedesNeuronales,1
usuario_114,203,RedesNeuronales,1
usuario_114,309,SistemasDigitales,1
usuario_114,302,SistemasDigitales,1
usuario_114,206,RedesNeuronales,1
usuario_114,301,SistemasDigitales,0
usuario_114,110,Programacion,1
usuario_114,305,SistemasDigitales,1
usuario_114,101,Programacion,0
usuario_114,308,SistemasDigitales,0
usuario_114,106,Programacion,1
usuario_114,107,Programacion,0
usuario_114,209,RedesNeuronales,1
usuario_114,207,RedesNeuronales,0
usuario_114,206,RedesNeuronales,0
usuario_114,209,RedesNeuronales,0
usuario_114,308,SistemasDigitales,0
usuario_114,301,SistemasDigitales,1
usuario_114,104,Programacion,1
usuario_114,202,RedesNeuronales,0
usuario_114,104,Programacion,1
usuario_114,206,RedesNeuronales,0
usuario_114,108,Programacion,1
usuario_114,210,RedesNeuronales,0
usuario_114,103,Programacion,1
usuario_114,308,SistemasDigitales,1
usuario_114,301,SistemasDigitales,0
usuario_114,202,RedesNeuronales,0
usuario_114,302,SistemasDigitales,0
usuario_114,206,RedesNeuronales,0
usuario_114,103,Programacion,1
usuario_114,101,Programacion,1
usuario_115,205,RedesNeuronales,1
usuario_115,302,SistemasDigitales,0
usuario_115,202,RedesNeuronales,1
usuario_115,310,SistemasDigitales,1
usuario_115,103,Programacion,1
usuario_115,209,RedesNeuronales,1
usuario_115,204,RedesNeuronales,1
usuario_115,210,RedesNeuronales,1
usuario_115,104,Programacion,1
usuario_115,101,Programacion,1
usuario_115,110,Programacion,1
usuario_115,303,SistemasDigitales,1
usuario_115,107,Programacion,1
usuario_115,307,SistemasDigitales,1
usuario_115,310,SistemasDigitales,1
usuario_115,310,SistemasDigitales,0
usuario_115,102,Programacion,1
usuario_115,305,SistemasDigitales,0
usuario_115,208,RedesNeuronales,1
usuario_115,205,RedesNeuronales,1
usuario_115,106,Programacion,0
usuario_115,107,Programacion,0
usuario_115,101,Programacion,1
usuario_115,110,Programacion,0
usuario_115,303,SistemasDigitales,1
usuario_115,209,RedesNeuronales,1
usuario_115,102,Programacion,0
usuario_115,206,RedesNeuronales,1
usuario_115,205,RedesNeuronales,0
usuario_115,309,SistemasDigitales,1
usuario_115,306,SistemasDigitales,1
usuario_115,204,RedesNeuronales,1
usuario_115,101,Programacion,1
usuario_115,307,SistemasDigitales,1
usuario_115,204,RedesNeuronales,1
usuario_115,204,RedesNeuronales,1
usuario_115,201,RedesNeuronales,1
usuario_115,308,SistemasDigitales,0
usuario_115,101,Programacion,1
usuario_115,108,Programacion,0
usuario_116,302,SistemasDigitales,1
usuario_116,306,SistemasDigitales,1
usuario_116,209,RedesNeuronales,1
usuario_116,307,SistemasDigitales,0
usuario_116,203,RedesNeuronales,1
usuario_116,204,RedesNeuronales,1
usuario_116,301,SistemasDigitales,0
usuario_116,306,SistemasDigitales,1
usuario_116,202,RedesNeuronales,1
usuario_116,101,Programacion,1
usuario_116,309,SistemasDigitales,0
usuario_116,210,RedesNeuronales,1
usuario_116,308,SistemasDigitales,1
usuario_116,309,SistemasDigitales,1
usuario_116,108,Programacion,0
usuario_116,307,SistemasDigitales,1
usuario_116,208,RedesNeuronales,1
usuario_116,204,RedesNeuronales,1
usuario_116,301,SistemasDigitales,1
usuario_116,209,RedesNeuronales,0
usuario_116,102,Programacion,0
usuario_116,307,SistemasDigitales,0
usuario_116,304,SistemasDigitales,1
usuario_116,109,Programacion,1
usuario_116,307,SistemasDigitales,1
usuario_116,105,Programacion,1
usuario_116,110,Programacion,1
usuario_116,108,Programacion,1
usuario_116,306,SistemasDigitales,1
usuario_116,210,RedesNeuronales,0
usuario_116,202,RedesNeuronales,0
usuario_116,101,Programacion,1
usuario_116,207,RedesNeuronales,0
usuario_116,301,SistemasDigitales,1
usuario_116,308,SistemasDigitales,1
usuario_116,201,RedesNeuronales,0
usuario_116,310,SistemasDigitales,1
usuario_116,110,Programacion,1
usuario_116,202,RedesNeuronales,1
usuario_116,105,Programacion,0
usuario_117,105,Programacion,1
usuario_117,105,Programacion,1
usuario_117,110,Programacion,0
usuario_117,206,RedesNeuronales,1
usuario_117,309,SistemasDigitales,1
usuario_117,105,Programacion,1
usuario_117,106,Programacion,0
usuario_117,108,Programacion,1
usuario_117,308,SistemasDigitales,1
usuario_117,201,RedesNeuronales,1
usuario_117,102,Programacion,0
usuario_117,210,RedesNeuronales,1
usuario_117,203,RedesNeuronales,1
usuario_117,306,SistemasDigitales,0
usuario_117,105,Programacion,1
usuario_117,303,SistemasDigitales,1
usuario_117,101,Programacion,1
usuario_117,203,RedesNeuronales,1
usuario_117,107,Programacion,0
usuario_117,104,Programacion,0
usuario_117,201,RedesNeuronales,1
usuario_117,104,Programacion,0
usuario_117,304,SistemasDigitales,1
usuario_117,210,RedesNeuronales,1
usuario_117,302,SistemasDigitales,0
usuario_117,303,SistemasDigitales,1
usuario_117,205,RedesNeuronales,1
usuario_117,108,Programacion,1
usuario_117,105,Programacion,1
usuario_117,302,SistemasDigitales,1
usuario_117,101,Programacion,1
usuario_117,205,RedesNeuronales,1
usuario_117,204,RedesNeuronales,0
usuario_117,208,RedesNeuronales,1
usuario_117,305,SistemasDigitales,1
usuario_117,202,RedesNeuronales,1
usuario_117,207,RedesNeuronales,1
usuario_117,206,RedesNeuronales,1
usuario_117,305,SistemasDigitales,0
usuario_117,307,SistemasDigitales,1
usuario_118,109,Programacion,1
usuario_118,309,SistemasDigitales,0
usuario_118,204,RedesNeuronales,0
usuario_118,209,RedesNeuronales,1
usuario_118,103,Programacion,1
usuario_118,308,SistemasDigitales,1
usuario_118,104,Programacion,1
usuario_118,204,RedesNeuronales,0
usuario_118,105,Programacion,1
usuario_118,210,RedesNeuronales,1
usuario_118,307,SistemasDigitales,1
usuario_118,303,SistemasDigitales,1
usuario_118,207,RedesNeuronales,1
usuario_118,307,SistemasDigitales,1
usuario_118,109,Programacion,1
usuario_118,202,RedesNeuronales,0
usuario_118,303,SistemasDigitales,1
usuario_118,303,SistemasDigitales,1
usuario_118,202,RedesNeuronales,0
usuario_118,203,RedesNeuronales,0
usuario_118,306,SistemasDigitales,0
usuario_118,303,SistemasDigitales,1
usuario_118,307,SistemasDigitales,1
usuario_118,210,RedesNeuronales,0
usuario_118,202,RedesNeuronales,0
usuario_118,105,Programacion,1
usuario_118,101,Programacion,1
usuario_118,105,Programacion,1
usuario_118,304,SistemasDigitales,1
usuario_118,110,Programacion,1
usuario_118,104,Programacion,1
usuario_118,305,SistemasDigitales,1
usuario_118,310,SistemasDigitales,0
usuario_118,205,RedesNeuronales,0
usuario_118,309,SistemasDigitales,1
usuario_118,105,Programacion,1
usuario_118,304,SistemasDigitales,1
usuario_118,110,Programacion,0
usuario_118,109,Programacion,0
usuario_118,306,SistemasDigitales,1
usuario_119,205,RedesNeuronales,0
usuario_119,304,SistemasDigitales,1
usuario_119,204,RedesNeuronales,1
usuario_119,102,Programacion,0
usuario_119,203,RedesNeuronales,1
usuario_119,201,RedesNeuronales,1
usuario_119,205,RedesNeuronales,1
usuario_119,106,Programacion,1
usuario_119,109,Programacion,1
usuario_119,204,RedesNeuronales,1
usuario_119,202,RedesNeuronales,1
usuario_119,204,RedesNeuronales,1
usuario_119,208,RedesNeuronales,1
usuario_119,205,RedesNeuronales,0
usuario_119,204,RedesNeuronales,0
usuario_119,109,Programacion,1
usuario_119,101,Programacion,0
usuario_119,102,Programacion,0
usuario_119,205,RedesNeuronales,1
usuario_119,208,RedesNeuronales,1
usuario_119,202,RedesNeuronales,1
usuario_119,104,Programacion,1
usuario_119,105,Programacion,0
usuario_119,302,SistemasDigitales,0
usuario_119,307,SistemasDigitales,0
usuario_119,106,Programacion,1
usuario_119,302,SistemasDigitales,0
usuario_119,309,SistemasDigitales,1
usuario_119,209,RedesNeuronales,1
usuario_119,309,SistemasDigitales,0
usuario_119,201,RedesNeuronales,1
usuario_119,302,SistemasDigitales,1
usuario_119,105,Programacion,1
usuario_119,308,SistemasDigitales,0
usuario_119,302,SistemasDigitales,1
usuario_119,307,SistemasDigitales,1
usuario_119,201,RedesNeuronales,1
usuario_119,302,SistemasDigitales,1
usuario_119,110,Programacion,0
usuario_119,106,Programacion,1
usuario_120,108,Programacion,0
usuario_120,107,Programacion,0
usuario_120,104,Programacion,0
usuario_120,108,Programacion,0
usuario_120,109,Programacion,1
usuario_120,103,Programacion,0
usuario_120,302,SistemasDigitales,1
usuario_120,308,SistemasDigitales,0
usuario_120,101,Programacion,1
usuario_120,206,RedesNeuronales,0
usuario_120,103,Programacion,0
usuario_120,304,SistemasDigitales,0
usuario_120,109,Programacion,0
usuario_120,105,Programacion,0
usuario_120,206,RedesNeuronales,0
usuario_120,306,SistemasDigitales,0
usuario_120,102,Programacion,1
usuario_120,301,SistemasDigitales,0
usuario_120,108,Programacion,0
usuario_120,102,Programacion,0
usuario_120,310,SistemasDigitales,0
usuario_120,107,Programacion,1
usuario_120,104,Programacion,0
usuario_120,201,RedesNeuronales,0
usuario_120,107,Programacion,0
usuario_120,305,SistemasDigitales,0
usuario_120,308,SistemasDigitales,0
usuario_120,206,RedesNeuronales,0
usuario_120,202,RedesNeuronales,0
usuario_120,108,Programacion,0
usuario_120,309,SistemasDigitales,1
usuario_120,102,Programacion,1
usuario_120,202,RedesNeuronales,0
usuario_120,310,SistemasDigitales,0
usuario_120,210,RedesNeuronales,0
usuario_120,206,RedesNeuronales,0
usuario_120,205,RedesNeuronales,0
usuario_120,309,SistemasDigitales,0
usuario_120,108,Programacion,0
usuario_120,204,RedesNeuronales,0
usuario_121,205,RedesNeuronales,0
usuario_121,208,RedesNeuronales,0
usuario_121,301,SistemasDigitales,0
usuario_121,208,RedesNeuronales,1
usuario_121,202,RedesNeuronales,1
usuario_121,107,Programacion,1
usuario_121,307,SistemasDigitales,1
usuario_121,210,RedesNeuronales,0
usuario_121,309,SistemasDigitales,1
usuario_121,310,SistemasDigitales,0
usuario_121,102,Programacion,1
usuario_121,201,RedesNeuronales,1
usuario_121,109,Programacion,1
usuario_121,210,RedesNeuronales,1
usuario_121,210,RedesNeuronales,0
usuario_121,107,Programacion,1
usuario_121,209,RedesNeuronales,1
usuario_121,104,Programacion,0
usuario_121,102,Programacion,0
usuario_121,301,SistemasDigitales,0
usuario_121,309,SistemasDigitales,1
usuario_121,301,SistemasDigitales,1
usuario_121,106,Programacion,1
usuario_121,110,Programacion,1
usuario_121,104,Programacion,1
usuario_121,309,SistemasDigitales,0
usuario_121,105,Programacion,0
usuario_121,207,RedesNeuronales,1
usuario_121,302,SistemasDigitales,1
usuario_121,210,RedesNeuronales,0
usuario_121,206,RedesNeuronales,1
usuario_121,109,Programacion,1
usuario_121,208,RedesNeuronales,0
usuario_121,104,Programacion,1
usuario_121,206,RedesNeuronales,1
usuario_121,101,Programacion,1
usuario_121,108,Programacion,1
usuario_121,309,SistemasDigitales,1
usuario_121,104,Programacion,1
usuario_121,310,SistemasDigitales,1
usuario_122,307,SistemasDigitales,1
usuario_122,203,RedesNeuronales,0
usuario_122,209,RedesNeuronales,0
usuario_122,109,Programacion,0
usuario_122,305,SistemasDigitales,0
usuario_122,106,Programacion,0
usuario_122,301,SistemasDigitales,0
usuario_122,209,RedesNeuronales,0
usuario_122,106,Programacion,1
usuario_122,205,RedesNeuronales,0
usuario_122,208,RedesNeuronales,0
usuario_122,104,Programacion,1
usuario_122,107,Programacion,1
usuario_122,205,RedesNeuronales,0
usuario_122,201,RedesNeuronales,0
usuario_122,307,SistemasDigitales,0
usuario_122,301,SistemasDigitales,0
usuario_122,203,RedesNeuronales,0
usuario_122,302,SistemasDigitales,1
usuario_122,308,SistemasDigitales,0
usuario_122,108,Programacion,0
usuario_122,208,RedesNeuronales,0
usuario_122,210,RedesNeuronales,0
usuario_122,206,RedesNeuronales,0
usuario_122,308,SistemasDigitales,0
usuario_122,209,RedesNeuronales,0
usuario_122,104,Programacion,1
usuario_122,207,RedesNeuronales,0
usuario_122,104,Programacion,1
usuario_122,305,SistemasDigitales,0
usuario_122,102,Programacion,0
usuario_122,309,SistemasDigitales,1
usuario_122,102,Programacion,0
usuario_122,201,RedesNeuronales,0
usuario_122,206,RedesNeuronales,1
usuario_122,204,RedesNeuronales,0
usuario_122,202,RedesNeuronales,1
usuario_122,210,RedesNeuronales,0
usuario_122,201,RedesNeuronales,0
usuario_122,307,SistemasDigitales,1
usuario_123,308,SistemasDigitales,1
usuario_123,208,RedesNeuronales,0
usuario_123,108,Programacion,0
usuario_123,307,SistemasDigitales,0
usuario_123,309,SistemasDigitales,1
usuario_123,103,Programacion,0
usuario_123,209,RedesNeuronales,0
usuario_123,207,RedesNeuronales,0
usuario_123,107,Programacion,0
usuario_123,207,RedesNeuronales,0
usuario_123,204,RedesNeuronales,0
usuario_123,107,Programacion,0
usuario_123,108,Programacion,0
usuario_123,209,RedesNeuronales,0
usuario_123,104,Programacion,0
usuario_123,109,Programacion,1
usuario_123,302,SistemasDigitales,0
usuario_123,307,SistemasDigitales,0
usuario_123,309,SistemasDigitales,0
usuario_123,303,SistemasDigitales,0
usuario_123,108,Programacion,0
usuario_123,205,RedesNeuronales,0
usuario_123,105,Programacion,1
usuario_123,102,Programacion,0
usuario_123,206,RedesNeuronales,1
usuario_123,207,RedesNeuronales,0
usuario_123,205,RedesNeuronales,0
usuario_123,307,SistemasDigitales,0
usuario_123,110,Programacion,0
usuario_123,106,Programacion,0
usuario_123,109,Programacion,0
usuario_123,204,RedesNeuronales,0
usuario_123,103,Programacion,0
usuario_123,109,Programacion,0
usuario_123,310,SistemasDigitales,1
usuario_123,204,RedesNeuronales,0
usuario_123,209,RedesNeuronales,0
usuario_123,203,RedesNeuronales,0
usuario_123,304,SistemasDigitales,0
usuario_123,207,RedesNeuronales,0
usuario_124,107,Programacion,1
usuario_124,103,Programacion,0
usuario_124,110,Programacion,1
usuario_124,204,RedesNeuronales,1
usuario_124,104,Programacion,1
usuario_124,310,SistemasDigitales,1
usuario_124,202,RedesNeuronales,1
usuario_124,303,SistemasDigitales,0
usuario_124,201,RedesNeuronales,1
usuario_124,206,RedesNeuronales,1
usuario_124,106,Programacion,0
usuario_124,303,SistemasDigitales,1
usuario_124,207,RedesNeuronales,0
usuario_124,310,SistemasDigitales,1
usuario_124,103,Programacion,0
usuario_124,302,SistemasDigitales,0
usuario_124,304,SistemasDigitales,1
usuario_124,203,RedesNeuronales,0
usuario_124,101,Programacion,0
usuario_124,103,Programacion,0
usuario_124,101,Programacion,1
usuario_124,209,RedesNeuronales,1
usuario_124,105,Programacion,1
usuario_124,206,RedesNeuronales,1
usuario_124,206,RedesNeuronales,1
usuario_124,302,SistemasDigitales,0
usuario_124,210,RedesNeuronales,1
usuario_124,209,RedesNeuronales,1
usuario_124,109,Programacion,1
usuario_124,204,RedesNeuronales,1
usuario_124,209,RedesNeuronales,1
usuario_124,108,Programacion,1
usuario_124,308,SistemasDigitales,1
usuario_124,101,Programacion,1
usuario_124,109,Programacion,1
usuario_124,107,Programacion,1
usuario_124,108,Programacion,1
usuario_124,105,Programacion,1
usuario_124,208,RedesNeuronales,1
usuario_124,110,Programacion,1
usuario_125,304,SistemasDigitales,1
usuario_125,309,SistemasDigitales,0
usuario_125,205,RedesNeuronales,0
usuario_125,110,Programacion,0
usuario_125,104,Programacion,0
usuario_125,203,RedesNeuronales,1
usuario_125,201,RedesNeuronales,1
usuario_125,201,RedesNeuronales,1
usuario_125,204,RedesNeuronales,0
usuario_125,203,RedesNeuronales,1
usuario_125,109,Programacion,1
usuario_125,306,SistemasDigitales,1
usuario_125,108,Programacion,1
usuario_125,205,RedesNeuronales,1
usuario_125,204,RedesNeuronales,0
usuario_125,206,RedesNeuronales,0
usuario_125,305,SistemasDigitales,1
usuario_125,204,RedesNeuronales,1
usuario_125,101,Programacion,0
usuario_125,308,SistemasDigitales,0
usuario_125,209,RedesNeuronales,0
usuario_125,306,SistemasDigitales,0
usuario_125,107,Programacion,1
usuario_125,102,Programacion,0
usuario_125,108,Programacion,0
usuario_125,303,SistemasDigitales,0
usuario_125,210,RedesNeuronales,0
usuario_125,301,SistemasDigitales,1
usuario_125,106,Programacion,1
usuario_125,103,Programacion,0
usuario_125,201,RedesNeuronales,1
usuario_125,205,RedesNeuronales,1
usuario_125,304,SistemasDigitales,0
usuario_125,307,SistemasDigitales,1
usuario_125,201,RedesNeuronales,1
usuario_125,209,RedesNeuronales,1
usuario_125,309,SistemasDigitales,1
usuario_125,107,Programacion,1
usuario_125,108,Programacion,0
usuario_125,104,Programacion,1
usuario_126,203,RedesNeuronales,1
usuario_126,203,RedesNeuronales,0
usuario_126,108,Programacion,0
usuario_126,210,RedesNeuronales,0
usuario_126,204,RedesNeuronales,0
usuario_126,101,Programacion,0
usuario_126,210,RedesNeuronales,0
usuario_126,208,RedesNeuronales,1
usuario_126,206,RedesNeuronales,0
usuario_126,208,RedesNeuronales,0
usuario_126,105,Programacion,0
usuario_126,203,RedesNeuronales,0
usuario_126,307,SistemasDigitales,1
usuario_126,306,SistemasDigitales,0
usuario_126,301,SistemasDigitales,0
usuario_126,205,RedesNeuronales,0
usuario_126,109,Programacion,0
usuario_126,306,SistemasDigitales,0
usuario_126,306,SistemasDigitales,0
usuario_126,201,RedesNeuronales,1
usuario_126,306,SistemasDigitales,0
usuario_126,208,RedesNeuronales,0
usuario_126,105,Programacion,1
usuario_126,209,RedesNeuronales,0
usuario_126,307,SistemasDigitales,0
usuario_126,308,SistemasDigitales,0
usuario_126,201,RedesNeuronales,0
usuario_126,204,RedesNeuronales,0
usuario_126,108,Programacion,0
usuario_126,104,Programacion,0
usuario_126,202,RedesNeuronales,1
usuario_126,308,SistemasDigitales,0
usuario_126,102,Programacion,0
usuario_126,308,SistemasDigitales,0
usuario_126,103,Programacion,0
usuario_126,310,SistemasDigitales,0
usuario_126,209,RedesNeuronales,0
usuario_126,209,RedesNeuronales,1
usuario_126,208,RedesNeuronales,1
usuario_126,106,Programacion,0
usuario_127,107,Programacion,1
usuario_127,102,Programacion,1
usuario_127,102,Programacion,1
usuario_127,306,SistemasDigitales,1
usuario_127,307,SistemasDigitales,0
usuario_127,207,RedesNeuronales,0
usuario_127,109,Programacion,1
usuario_127,102,Programacion,1
usuario_127,210,RedesNeuronales,0
usuario_127,208,RedesNeuronales,0
usuario_127,201,RedesNeuronales,0
usuario_127,310,SistemasDigitales,1
usuario_127,304,SistemasDigitales,1
usuario_127,301,SistemasDigitales,1
usuario_127,301,SistemasDigitales,1
usuario_127,101,Programacion,1
usuario_127,204,RedesNeuronales,1
usuario_127,209,RedesNeuronales,0
usuario_127,203,RedesNeuronales,0
usuario_127,203,RedesNeuronales,1
usuario_127,106,Programacion,1
usuario_127,106,Programacion,1
usuario_127,105,Programacion,1
usuario_127,104,Programacion,0
usuario_127,103,Programacion,0
usuario_127,207,RedesNeuronales,0
usuario_127,306,SistemasDigitales,1
usuario_127,102,Programacion,1
usuario_127,107,Programacion,0
usuario_127,310,SistemasDigitales,1
usuario_127,303,SistemasDigitales,0
usuario_127,203,RedesNeuronales,0
usuario_127,101,Programacion,1
usuario_127,206,RedesNeuronales,1
usuario_127,309,SistemasDigitales,1
usuario_127,210,RedesNeuronales,0
usuario_127,102,Programacion,1
usuario_127,102,Programacion,1
usuario_127,108,Programacion,1
usuario_127,307,SistemasDigitales,1
usuario_128,201,RedesNeuronales,1
usuario_128,105,Programacion,0
usuario_128,207,RedesNeuronales,1
usuario_128,309,SistemasDigitales,1
usuario_128,305,SistemasDigitales,0
usuario_128,203,RedesNeuronales,0
usuario_128,202,RedesNeuronales,1
usuario_128,104,Programacion,0
usuario_128,106,Programacion,0
usuario_128,307,SistemasDigitales,0
usuario_128,109,Programacion,1
usuario_128,201,RedesNeuronales,1
usuario_128,208,RedesNeuronales,1
usuario_128,308,SistemasDigitales,0
usuario_128,204,RedesNeuronales,1
usuario_128,301,SistemasDigitales,0
usuario_128,306,SistemasDigitales,0
usuario_128,101,Programacion,1
usuario_128,110,Programacion,0
usuario_128,201,RedesNeuronales,1
usuario_128,110,Programacion,1
usuario_128,204,RedesNeuronales,1
usuario_128,306,SistemasDigitales,1
usuario_128,108,Programacion,0
usuario_128,101,Programacion,1
usuario_128,108,Programacion,0
usuario_128,206,RedesNeuronales,1
usuario_128,210,RedesNeuronales,1
usuario_128,306,SistemasDigitales,1
usuario_128,104,Programacion,0
usuario_128,102,Programacion,1
usuario_128,303,SistemasDigitales,0
usuario_128,204,RedesNeuronales,1
usuario_128,302,SistemasDigitales,1
usuario_128,101,Programacion,1
usuario_128,103,Programacion,1
usuario_128,107,Programacion,1
usuario_128,309,SistemasDigitales,0
usuario_128,210,RedesNeuronales,1
usuario_128,304,SistemasDigitales,0
usuario_129,105,Programacion,1
usuario_129,204,RedesNeuronales,1
usuario_129,305,SistemasDigitales,0
usuario_129,309,SistemasDigitales,1
usuario_129,305,SistemasDigitales,1
usuario_129,304,SistemasDigitales,0
usuario_129,208,RedesNeuronales,1
usuario_129,309,SistemasDigitales,1
usuario_129,310,SistemasDigitales,1
usuario_129,304,SistemasDigitales,0
usuario_129,101,Programacion,1
usuario_129,206,RedesNeuronales,0
usuario_129,306,SistemasDigitales,1
usuario_129,208,RedesNeuronales,1
usuario_129,304,SistemasDigitales,1
usuario_129,108,Programacion,1
usuario_129,310,SistemasDigitales,1
usuario_129,308,SistemasDigitales,1
usuario_129,306,SistemasDigitales,1
usuario_129,310,SistemasDigitales,0
usuario_129,105,Programacion,1
usuario_129,306,SistemasDigitales,1
usuario_129,304,SistemasDigitales,1
usuario_129,202,RedesNeuronales,1
usuario_129,305,SistemasDigitales,1
usuario_129,310,SistemasDigitales,0
usuario_129,204,RedesNeuronales,0
usuario_129,108,Programacion,1
usuario_129,108,Programacion,1
usuario_129,309,SistemasDigitales,1
usuario_129,303,SistemasDigitales,0
usuario_129,110,Programacion,1
usuario_129,301,SistemasDigitales,0
usuario_129,309,SistemasDigitales,0
usuario_129,202,RedesNeuronales,0
usuario_129,308,SistemasDigitales,1
usuario_129,103,Programacion,1
usuario_129,307,SistemasDigitales,0
usuario_129,209,RedesNeuronales,0
usuario_129,203,RedesNeuronales,0
usuario_130,205,RedesNeuronales,1
usuario_130,205,RedesNeuronales,1
usuario_130,205,RedesNeuronales,1
usuario_130,302,SistemasDigitales,0
usuario_130,301,SistemasDigitales,0
usuario_130,308,SistemasDigitales,0
usuario_130,110,Programacion,0
usuario_130,205,RedesNeuronales,1
usuario_130,104,Programacion,1
usuario_130,305,SistemasDigitales,1
usuario_130,309,SistemasDigitales,0
usuario_130,204,RedesNeuronales,1
usuario_130,103,Programacion,0
usuario_130,202,RedesNeuronales,1
usuario_130,310,SistemasDigitales,1
usuario_130,203,RedesNeuronales,1
usuario_130,208,RedesNeuronales,1
usuario_130,303,SistemasDigitales,0
usuario_130,104,Programacion,1
usuario_130,208,RedesNeuronales,0
usuario_130,209,RedesNeuronales,0
usuario_130,102,Programacion,1
usuario_130,202,RedesNeuronales,1
usuario_130,207,RedesNeuronales,1
usuario_130,302,SistemasDigitales,0
usuario_130,205,RedesNeuronales,1
usuario_130,201,RedesNeuronales,1
usuario_130,305,SistemasDigitales,1
usuario_130,210,RedesNeuronales,1
